region,division,state,county,stname,ctyname,year,popestimate,births,deaths,rbirth,rdeath
"2","4","19","035","Iowa","Cherokee County",2021,11535,131,179,11.297486,15.437023
"2","4","19","037","Iowa","Chickasaw County",2021,11883,125,163,10.472959,13.656738
"2","4","19","039","Iowa","Clarke County",2021,9756,120,157,12.312112,16.108347
"2","4","19","041","Iowa","Clay County",2021,16454,171,195,10.430009,11.89387
"2","4","19","043","Iowa","Clayton County",2021,17053,195,250,11.441648,14.668779
"2","4","19","045","Iowa","Clinton County",2021,46483,495,620,10.655473,13.346249
"2","4","19","047","Iowa","Crawford County",2021,16232,215,190,13.143416,11.615112
"2","4","19","049","Iowa","Dallas County",2021,104174,1343,605,13.121,5.9108005
"2","4","19","051","Iowa","Davis County",2021,9150,161,100,17.633207,10.952303
"2","4","19","053","Iowa","Decatur County",2021,7668,85,95,11.130025,12.43944
"2","4","19","055","Iowa","Delaware County",2021,17553,201,198,11.482105,11.310731
"2","4","19","057","Iowa","Des Moines County",2021,38506,404,524,10.448861,13.552484
"2","4","19","059","Iowa","Dickinson County",2021,17868,172,240,9.6534309,13.469903
"2","4","19","061","Iowa","Dubuque County",2021,98854,1074,1034,10.839616,10.435906
"2","4","19","063","Iowa","Emmet County",2021,9334,91,144,9.7425194,15.416734
"2","4","19","065","Iowa","Fayette County",2021,19295,182,290,9.3959732,14.971605
"2","4","19","067","Iowa","Floyd County",2021,15465,165,222,10.62152,14.290772
"2","4","19","069","Iowa","Franklin County",2021,9952,146,170,14.633657,17.03919
"2","4","19","071","Iowa","Fremont County",2021,6583,58,85,8.8219633,12.92874
"2","4","19","073","Iowa","Greene County",2021,8724,83,120,9.4987411,13.73312
"2","4","19","075","Iowa","Grundy County",2021,12358,123,165,9.9631443,13.365193
"2","4","19","077","Iowa","Guthrie County",2021,10588,84,137,7.9245281,12.924528
"2","4","19","079","Iowa","Hamilton County",2021,14863,153,207,10.244049,13.859596
"2","4","19","081","Iowa","Hancock County",2021,10680,121,145,11.290473,13.529905
"2","4","19","083","Iowa","Hardin County",2021,16702,133,279,7.9331942,16.641813
"2","4","19","085","Iowa","Harrison County",2021,14690,152,235,10.389965,16.063433
"2","4","19","087","Iowa","Henry County",2021,20382,177,281,8.6703081,13.764726
"2","4","19","089","Iowa","Howard County",2021,9496,129,131,13.589676,13.800368
"2","4","19","091","Iowa","Humboldt County",2021,9630,109,140,11.337043,14.561339
"2","4","19","093","Iowa","Ida County",2021,6969,76,130,10.864127,18.583376
"2","4","19","095","Iowa","Iowa County",2021,16586,164,217,9.8664417,13.054987
"2","4","19","097","Iowa","Jackson County",2021,19399,205,278,10.552324,14.309981
"2","4","19","099","Iowa","Jasper County",2021,37874,390,452,10.306009,11.944401
"2","4","19","101","Iowa","Jefferson County",2021,15781,152,202,9.6584587,12.835584
"2","4","19","103","Iowa","Johnson County",2021,155035,1638,889,10.633222,5.7710223
"2","4","19","105","Iowa","Jones County",2021,20826,197,256,9.4987822,12.343596
"2","4","19","107","Iowa","Keokuk County",2021,9902,89,159,8.9420271,15.975083
"2","4","19","109","Iowa","Kossuth County",2021,14515,165,232,11.25742,15.828614
"2","4","19","111","Iowa","Lee County",2021,33257,346,484,10.360832,14.493188
"2","4","19","113","Iowa","Linn County",2021,229445,2542,2208,11.055443,9.6028395
"2","4","19","115","Iowa","Louisa County",2021,10724,96,129,8.9144764,11.978828
"2","4","19","117","Iowa","Lucas County",2021,8706,107,125,12.352805,14.430847
"2","4","19","119","Iowa","Lyon County",2021,12040,160,125,13.35002,10.429704
"2","4","19","121","Iowa","Madison County",2021,16793,176,166,10.531985,9.9335766
"2","4","19","123","Iowa","Mahaska County",2021,21974,239,271,10.830652,12.280781
"2","4","19","125","Iowa","Marion County",2021,33441,363,390,10.859323,11.667041
"2","4","19","127","Iowa","Marshall County",2021,39913,483,552,12.073642,13.798448
"2","4","19","129","Iowa","Mills County",2021,14467,136,149,9.4231768,10.323922
"2","4","19","131","Iowa","Mitchell County",2021,10563,127,166,12.00378,15.689981
"2","4","19","133","Iowa","Monona County",2021,8598,102,190,11.764706,21.914648
"2","4","19","135","Iowa","Monroe County",2021,7581,74,118,9.7535257,15.552919
"2","4","19","137","Iowa","Montgomery County",2021,10316,104,192,10.073127,18.596542
"2","4","19","139","Iowa","Muscatine County",2021,42674,448,511,10.440822,11.909062
"2","4","19","141","Iowa","O'Brien County",2021,14044,177,238,12.555863,16.883024
"2","4","19","143","Iowa","Osceola County",2021,6170,66,93,10.672704,15.03881
"2","4","19","145","Iowa","Page County",2021,15220,139,208,9.1417294,13.67971
"2","4","19","147","Iowa","Palo Alto County",2021,8923,120,136,13.401083,15.187895
"2","4","19","149","Iowa","Plymouth County",2021,25731,293,290,11.395679,11.278999
"2","4","19","151","Iowa","Pocahontas County",2021,7039,72,117,10.209869,16.591038
"2","4","19","153","Iowa","Polk County",2021,497842,6303,4286,12.72223,8.6510363
"2","4","19","155","Iowa","Pottawattamie County",2021,93410,961,1190,10.273735,12.721898
"2","4","19","157","Iowa","Poweshiek County",2021,18624,184,233,9.8778687,12.508389
"2","4","19","159","Iowa","Ringgold County",2021,4632,49,96,10.570597,20.70974
"2","4","19","161","Iowa","Sac County",2021,9768,107,144,10.936781,14.718659
"2","4","19","163","Iowa","Scott County",2021,174225,1866,1947,10.698499,11.162903
"2","4","19","165","Iowa","Shelby County",2021,11780,94,160,7.9948969,13.608335
"2","4","19","167","Iowa","Sioux County",2021,35959,484,309,13.473638,8.6019707
"2","4","19","169","Iowa","Story County",2021,99679,791,608,7.976685,6.1312575
"2","4","19","171","Iowa","Tama County",2021,16898,197,226,11.595397,13.302334
"2","4","19","173","Iowa","Taylor County",2021,5866,63,92,10.74352,15.68895
"2","4","19","175","Iowa","Union County",2021,12049,121,178,10.007857,14.722302
"2","4","19","177","Iowa","Van Buren County",2021,7258,96,100,13.259668,13.812155
"2","4","19","179","Iowa","Wapello County",2021,35295,445,467,12.602484,13.225528
"2","4","19","181","Iowa","Warren County",2021,53485,574,543,10.82243,10.237943
"2","4","19","183","Iowa","Washington County",2021,22522,314,283,13.935736,12.559915
"2","4","19","185","Iowa","Wayne County",2021,6531,88,90,13.493828,13.800506
"2","4","19","187","Iowa","Webster County",2021,37170,413,540,11.137178,14.561929
"2","4","19","189","Iowa","Winnebago County",2021,10661,100,151,9.3795433,14.163111
"2","4","19","191","Iowa","Winneshiek County",2021,19935,189,210,9.4547272,10.505253
"2","4","19","193","Iowa","Woodbury County",2021,105749,1378,1189,13.020821,11.234946
"2","4","19","195","Iowa","Worth County",2021,7377,75,95,10.126241,12.826571
"2","4","19","197","Iowa","Wright County",2021,12813,150,189,11.659994,14.691593
"2","4","20","000","Kansas","Kansas",2021,2937946,34168,32824,11.629541,11.172092
"2","4","20","001","Kansas","Allen County",2021,12498,126,171,10.067516,13.663058
"2","4","20","003","Kansas","Anderson County",2021,7807,102,112,13.038476,14.316758
"2","4","20","005","Kansas","Atchison County",2021,16236,158,193,9.703968,11.85358
"2","4","20","007","Kansas","Barber County",2021,4099,41,76,9.88309,18.319874
"2","4","20","009","Kansas","Barton County",2021,25263,314,365,12.389031,14.401262
"2","4","20","011","Kansas","Bourbon County",2021,14326,221,225,15.421653,15.700778
"2","4","20","013","Kansas","Brown County",2021,9446,121,181,12.79205,19.135216
"2","4","20","015","Kansas","Butler County",2021,67976,687,783,10.150185,11.568551
"2","4","20","017","Kansas","Chase County",2021,2604,19,21,7.3429952,8.115942
"2","4","20","019","Kansas","Chautauqua County",2021,3389,27,48,7.9704795,14.169742
"2","4","20","021","Kansas","Cherokee County",2021,19186,201,341,10.442915,17.716587
"2","4","20","023","Kansas","Cheyenne County",2021,2637,41,49,15.616073,18.663113
"2","4","20","025","Kansas","Clark County",2021,1958,18,41,9.1440182,20.828041
"2","4","20","027","Kansas","Clay County",2021,8090,83,118,10.239961,14.558016
"2","4","20","029","Kansas","Cloud County",2021,8954,115,154,12.804097,17.146357
"2","4","20","031","Kansas","Coffey County",2021,8337,73,107,8.745657,12.818976
"2","4","20","033","Kansas","Comanche County",2021,1663,16,34,9.5779705,20.353188
"2","4","20","035","Kansas","Cowley County",2021,34624,411,543,11.885827,15.703173
"2","4","20","037","Kansas","Crawford County",2021,39028,414,580,10.618652,14.876372
"2","4","20","039","Kansas","Decatur County",2021,2766,28,48,10.135747,17.375566
"2","4","20","041","Kansas","Dickinson County",2021,18465,193,274,10.478311,14.875943
"2","4","20","043","Kansas","Doniphan County",2021,7456,74,118,9.9129267,15.807099
"2","4","20","045","Kansas","Douglas County",2021,119493,1010,876,8.4775286,7.352787
"2","4","20","047","Kansas","Edwards County",2021,2802,31,77,10.903975,27.084066
"2","4","20","049","Kansas","Elk County",2021,2439,22,49,8.9412718,19.914652
"2","4","20","051","Kansas","Ellis County",2021,28850,266,296,9.2044706,10.242569
"2","4","20","053","Kansas","Ellsworth County",2021,6324,59,111,9.296463,17.489956
"2","4","20","055","Kansas","Finney County",2021,38079,553,334,14.479662,8.7454014
"2","4","20","057","Kansas","Ford County",2021,34186,594,298,17.368168,8.7133226
"2","4","20","059","Kansas","Franklin County",2021,26002,276,341,10.614976,13.114881
"2","4","20","061","Kansas","Geary County",2021,36116,1039,264,28.514189,7.2451835
"2","4","20","063","Kansas","Gove County",2021,2747,36,58,13.184399,21.241531
"2","4","20","065","Kansas","Graham County",2021,2400,26,40,10.826567,16.656256
"2","4","20","067","Kansas","Grant County",2021,7333,110,74,15.007845,10.096187
"2","4","20","069","Kansas","Gray County",2021,5664,83,71,14.675979,12.554151
"2","4","20","071","Kansas","Greeley County",2021,1282,16,30,12.519562,23.474178
"2","4","20","073","Kansas","Greenwood County",2021,5921,42,102,7.06001,17.145739
"2","4","20","075","Kansas","Hamilton County",2021,2478,38,21,15.30715,8.4592142
"2","4","20","077","Kansas","Harper County",2021,5355,68,101,12.56119,18.657061
"2","4","20","079","Kansas","Harvey County",2021,33788,361,503,10.653052,14.843451
"2","4","20","081","Kansas","Haskell County",2021,3652,51,33,13.761468,8.904479
"2","4","20","083","Kansas","Hodgeman County",2021,1724,13,38,7.5122795,21.958971
"2","4","20","085","Kansas","Jackson County",2021,13263,160,165,12.07456,12.45189
"2","4","20","087","Kansas","Jefferson County",2021,18429,170,211,9.2511969,11.482368
"2","4","20","089","Kansas","Jewell County",2021,2942,25,38,8.5193386,12.949395
"2","4","20","091","Kansas","Johnson County",2021,614889,6874,4911,11.213355,8.0111713
"2","4","20","093","Kansas","Kearny County",2021,3897,57,35,14.505662,8.9069853
"2","4","20","095","Kansas","Kingman County",2021,7291,75,249,10.192987,33.840717
"2","4","20","097","Kansas","Kiowa County",2021,2409,28,36,11.513158,14.802631
"2","4","20","099","Kansas","Labette County",2021,19914,220,303,10.976949,15.118252
"2","4","20","101","Kansas","Lane County",2021,1561,15,40,9.5877275,25.567274
"2","4","20","103","Kansas","Leavenworth County",2021,82398,912,769,11.097321,9.3572798
"2","4","20","105","Kansas","Lincoln County",2021,2910,22,40,7.5098138,13.654207
"2","4","20","107","Kansas","Linn County",2021,9740,102,145,10.555182,15.004915
"2","4","20","109","Kansas","Logan County",2021,2710,36,42,13.213433,15.415672
"2","4","20","111","Kansas","Lyon County",2021,32028,346,355,10.788731,11.069363
"2","4","20","113","Kansas","McPherson County",2021,30164,297,433,9.8429108,14.350102
"2","4","20","115","Kansas","Marion County",2021,11750,108,167,9.1747017,14.186807
"2","4","20","117","Kansas","Marshall County",2021,10021,115,134,11.474755,13.370584
"2","4","20","119","Kansas","Meade County",2021,3997,56,67,13.899231,16.629436
"2","4","20","121","Kansas","Miami County",2021,34641,347,395,10.077688,11.47172
"2","4","20","123","Kansas","Mitchell County",2021,5744,65,107,11.287662,18.581228
"2","4","20","125","Kansas","Montgomery County",2021,31181,348,518,11.120875,16.553488
"2","4","20","127","Kansas","Morris County",2021,5386,54,87,10.041841,16.178522
"2","4","20","129","Kansas","Morton County",2021,2671,28,43,10.426364,16.011915
"2","4","20","131","Kansas","Nemaha County",2021,10226,141,173,13.764154,16.887934
"2","4","20","133","Kansas","Neosho County",2021,15787,184,238,11.611763,15.019564
"2","4","20","135","Kansas","Ness County",2021,2651,32,70,12.021037,26.296019
"2","4","20","137","Kansas","Norton County",2021,5369,53,80,9.7948627,14.784698
"2","4","20","139","Kansas","Osage County",2021,15752,164,271,10.415013,17.210175
"2","4","20","141","Kansas","Osborne County",2021,3485,40,53,11.469534,15.197133
"2","4","20","143","Kansas","Ottawa County",2021,5830,51,82,8.8242931,14.188079
"2","4","20","145","Kansas","Pawnee County",2021,6247,70,98,11.197312,15.676238
"2","4","20","147","Kansas","Phillips County",2021,4819,46,86,9.4069529,17.586912
"2","4","20","149","Kansas","Pottawatomie County",2021,25873,371,216,14.468451,8.4236803
"2","4","20","151","Kansas","Pratt County",2021,9168,93,144,10.157828,15.728251
"2","4","20","153","Kansas","Rawlins County",2021,2558,24,41,9.3567247,15.984406
"2","4","20","155","Kansas","Reno County",2021,61499,623,883,10.099127,14.313851
"2","4","20","157","Kansas","Republic County",2021,4688,64,84,13.686912,17.964071
"2","4","20","159","Kansas","Rice County",2021,9389,100,146,10.650762,15.550112
"2","4","20","161","Kansas","Riley County",2021,71871,699,409,9.7159576,5.6850166
"2","4","20","163","Kansas","Rooks County",2021,4865,47,71,9.6331215,14.552162
"2","4","20","165","Kansas","Rush County",2021,2928,27,68,9.2055912,23.184452
"2","4","20","167","Kansas","Russell County",2021,6697,59,133,8.8224297,19.88785
"2","4","20","169","Kansas","Saline County",2021,53827,576,703,10.658672,13.008762
"2","4","20","171","Kansas","Scott County",2021,5121,80,81,15.594542,15.789474
"2","4","20","173","Kansas","Sedgwick County",2021,524423,6333,5781,12.071548,11.019362
"2","4","20","175","Kansas","Seward County",2021,21763,370,171,16.964695,7.8404403
"2","4","20","177","Kansas","Shawnee County",2021,178403,1913,2252,10.713726,12.612289
"2","4","20","179","Kansas","Sheridan County",2021,2451,30,53,12.254902,21.650328
"2","4","20","181","Kansas","Sherman County",2021,5932,84,71,14.202384,12.004396
"2","4","20","183","Kansas","Smith County",2021,3573,23,55,6.4425769,15.406162
"2","4","20","185","Kansas","Stafford County",2021,4008,56,69,13.900956,17.127964
"2","4","20","187","Kansas","Stanton County",2021,2045,18,20,8.7188177,9.6875753
"2","4","20","189","Kansas","Stevens County",2021,5302,69,52,13.086771,9.8624945
"2","4","20","191","Kansas","Sumner County",2021,22327,226,343,10.122046,15.362222
"2","4","20","193","Kansas","Thomas County",2021,7948,113,73,14.231738,9.1939545
"2","4","20","195","Kansas","Trego County",2021,2788,34,52,12.162404,18.601324
"2","4","20","197","Kansas","Wabaunsee County",2021,6970,81,85,11.687469,12.264627
"2","4","20","199","Kansas","Wallace County",2021,1513,24,18,15.867768,11.900826
"2","4","20","201","Kansas","Washington County",2021,5525,76,86,13.749434,15.558571
"2","4","20","203","Kansas","Wichita County",2021,2080,40,43,18.917002,20.335777
"2","4","20","205","Kansas","Wilson County",2021,8520,91,143,10.64203,16.72319
"2","4","20","207","Kansas","Woodson County",2021,3084,26,60,8.4101572,19.408054
"2","4","20","209","Kansas","Wyandotte County",2021,167262,2380,1678,14.15925,9.9828663
"3","6","21","000","Kentucky","Kentucky",2021,4507600,51364,58401,11.394276,12.955321
"3","6","21","001","Kentucky","Adair County",2021,18966,189,271,9.9870539,14.320062
"3","6","21","003","Kentucky","Allen County",2021,20839,257,268,12.411562,12.942796
"3","6","21","005","Kentucky","Anderson County",2021,24084,264,283,11.007567,11.799779
"3","6","21","007","Kentucky","Ballard County",2021,7687,74,120,9.6103897,15.584415
"3","6","21","009","Kentucky","Barren County",2021,44598,467,623,10.482251,13.983816
"3","6","21","011","Kentucky","Bath County",2021,12795,173,188,13.562777,14.73874
"3","6","21","013","Kentucky","Bell County",2021,23834,313,470,13.091305,19.657869
"3","6","21","015","Kentucky","Boone County",2021,137747,1646,1098,12.005178,8.0083151
"3","6","21","017","Kentucky","Bourbon County",2021,20224,186,285,9.1829176,14.0706
"3","6","21","019","Kentucky","Boyd County",2021,47757,522,794,10.879193,16.548044
"3","6","21","021","Kentucky","Boyle County",2021,30604,285,446,9.2898932,14.537868
"3","6","21","023","Kentucky","Bracken County",2021,8440,95,122,11.28266,14.489311
"3","6","21","025","Kentucky","Breathitt County",2021,13546,163,240,11.968134,17.621792
"3","6","21","027","Kentucky","Breckinridge County",2021,20687,274,306,13.322312,14.878203
"3","6","21","029","Kentucky","Bullitt County",2021,83073,791,847,9.5624371,10.239424
"3","6","21","031","Kentucky","Butler County",2021,12302,152,201,12.348688,16.329515
"3","6","21","033","Kentucky","Caldwell County",2021,12678,165,184,13.036779,14.537985
"3","6","21","035","Kentucky","Calloway County",2021,37896,336,513,8.9016056,13.590844
"3","6","21","037","Kentucky","Campbell County",2021,92828,1003,998,10.787556,10.73378
"3","6","21","039","Kentucky","Carlisle County",2021,4761,57,96,11.914716,20.066889
"3","6","21","041","Kentucky","Carroll County",2021,10896,169,136,15.560978,12.522444
"3","6","21","043","Kentucky","Carter County",2021,26430,264,390,9.9549389,14.70616
"3","6","21","045","Kentucky","Casey County",2021,15940,166,248,10.421245,15.569088
"3","6","21","047","Kentucky","Christian County",2021,73180,1431,833,19.610531,11.415494
"3","6","21","049","Kentucky","Clark County",2021,36895,411,501,11.118626,13.553361
"3","6","21","051","Kentucky","Clay County",2021,20161,208,347,10.278458,17.147234
"3","6","21","053","Kentucky","Clinton County",2021,9282,111,176,11.990926,19.01264
"3","6","21","055","Kentucky","Crittenden County",2021,8944,90,138,10.029531,15.378614
"3","6","21","057","Kentucky","Cumberland County",2021,5900,77,112,13.099693,19.0541
"3","6","21","059","Kentucky","Daviess County",2021,103089,1196,1317,11.583872,12.755818
"3","6","21","061","Kentucky","Edmonson County",2021,12237,111,175,9.1024647,14.350732
"3","6","21","063","Kentucky","Elliott County",2021,7361,45,102,6.1245322,13.882273
"3","6","21","065","Kentucky","Estill County",2021,14086,122,234,8.6380854,16.56813
"3","6","21","067","Kentucky","Fayette County",2021,320519,3643,2896,11.328688,9.0057316
"3","6","21","069","Kentucky","Fleming County",2021,15265,200,217,13.172627,14.2923
"3","6","21","071","Kentucky","Floyd County",2021,35304,373,668,10.491969,18.789907
"3","6","21","073","Kentucky","Franklin County",2021,51714,507,658,9.8153095,12.738606
"3","6","21","075","Kentucky","Fulton County",2021,6487,67,143,10.309278,22.003386
"3","6","21","077","Kentucky","Gallatin County",2021,8763,99,120,11.355816,13.764625
"3","6","21","079","Kentucky","Garrard County",2021,17366,152,248,8.8554869,14.448425
"3","6","21","081","Kentucky","Grant County",2021,25292,331,288,13.159203,11.449698
"3","6","21","083","Kentucky","Graves County",2021,36673,451,551,12.322236,15.05444
"3","6","21","085","Kentucky","Grayson County",2021,26583,337,417,12.706672,15.723093
"3","6","21","087","Kentucky","Green County",2021,11325,119,166,10.598032,14.783809
"3","6","21","089","Kentucky","Greenup County",2021,35643,298,580,8.333333,16.21924
"3","6","21","091","Kentucky","Hancock County",2021,9073,86,127,9.4640694,13.976009
"3","6","21","093","Kentucky","Hardin County",2021,111878,1455,1284,13.066496,11.530846
"3","6","21","095","Kentucky","Harlan County",2021,26150,286,602,10.812037,22.758204
"3","6","21","097","Kentucky","Harrison County",2021,18957,220,284,11.678522,15.075911
"3","6","21","099","Kentucky","Hart County",2021,19477,249,284,12.845977,14.651637
"3","6","21","101","Kentucky","Henderson County",2021,44418,488,636,10.954476,14.276735
"3","6","21","103","Kentucky","Henry County",2021,15708,192,202,12.226963,12.863784
"3","6","21","105","Kentucky","Hickman County",2021,4426,33,89,7.3701844,19.877163
"3","6","21","107","Kentucky","Hopkins County",2021,45189,526,686,11.616864,15.150512
"3","6","21","109","Kentucky","Jackson County",2021,12980,138,213,10.638708,16.420614
"3","6","21","111","Kentucky","Jefferson County",2021,777251,9214,9834,11.812094,12.606916
"3","6","21","113","Kentucky","Jessamine County",2021,53603,594,581,11.141644,10.897802
"3","6","21","115","Kentucky","Johnson County",2021,22548,229,397,10.13364,17.567926
"3","6","21","117","Kentucky","Kenton County",2021,169698,2121,1673,12.514419,9.871109
"3","6","21","119","Kentucky","Knott County",2021,14032,124,240,8.7974463,17.027315
"3","6","21","121","Kentucky","Knox County",2021,30025,359,465,11.92493,15.445939
"3","6","21","123","Kentucky","Larue County",2021,15027,161,199,10.769231,13.311037
"3","6","21","125","Kentucky","Laurel County",2021,62580,676,913,10.789501,14.57221
"3","6","21","127","Kentucky","Lawrence County",2021,16284,171,240,10.494983,14.7298
"3","6","21","129","Kentucky","Lee County",2021,7462,71,145,9.5751858,19.554956
"3","6","21","131","Kentucky","Leslie County",2021,10280,103,187,9.928668,18.025833
"3","6","21","133","Kentucky","Letcher County",2021,21224,198,416,9.2763948,19.489798
"3","6","21","135","Kentucky","Lewis County",2021,12991,169,238,12.961117,18.252934
"3","6","21","137","Kentucky","Lincoln County",2021,24295,327,383,13.470649,15.777549
"3","6","21","139","Kentucky","Livingston County",2021,8980,93,187,10.419584,20.951208
"3","6","21","141","Kentucky","Logan County",2021,27804,361,377,13.052046,13.630529
"3","6","21","143","Kentucky","Lyon County",2021,8435,51,142,5.9600329,16.594601
"3","6","21","145","Kentucky","McCracken County",2021,67546,670,1004,9.8920002,14.823236
"3","6","21","147","Kentucky","McCreary County",2021,16804,208,264,12.36476,15.693734
"3","6","21","149","Kentucky","McLean County",2021,9122,103,162,11.282725,17.745646
"3","6","21","151","Kentucky","Madison County",2021,93474,1025,1040,10.993902,11.154789
"3","6","21","153","Kentucky","Magoffin County",2021,11489,132,188,11.43253,16.282696
"3","6","21","155","Kentucky","Marion County",2021,19739,198,260,10.068394,13.221124
"3","6","21","157","Kentucky","Marshall County",2021,31829,308,499,9.6977329,15.711587
"3","6","21","159","Kentucky","Martin County",2021,11165,129,179,11.508609,15.969311
"3","6","21","161","Kentucky","Mason County",2021,16960,200,255,11.732614,14.959083
"3","6","21","163","Kentucky","Meade County",2021,30119,255,346,8.4795074,11.505528
"3","6","21","165","Kentucky","Menifee County",2021,6185,66,121,10.704728,19.625334
"3","6","21","167","Kentucky","Mercer County",2021,22860,231,352,10.1505,15.467428
"3","6","21","169","Kentucky","Metcalfe County",2021,10391,106,148,10.251946,14.314038
"3","6","21","171","Kentucky","Monroe County",2021,11260,137,190,12.13517,16.829798
"3","6","21","173","Kentucky","Montgomery County",2021,28230,329,398,11.678677,14.128004
"3","6","21","175","Kentucky","Morgan County",2021,13689,138,182,10.064178,13.273046
"3","6","21","177","Kentucky","Muhlenberg County",2021,30323,336,468,10.977343,15.28987
"3","6","21","179","Kentucky","Nelson County",2021,47127,546,603,11.62865,12.842629
"3","6","21","181","Kentucky","Nicholas County",2021,7733,77,103,10.082493,13.486971
"3","6","21","183","Kentucky","Ohio County",2021,23744,270,334,11.370576,14.065823
"3","6","21","185","Kentucky","Oldham County",2021,68238,522,483,7.6803675,7.1065469
"3","6","21","187","Kentucky","Owen County",2021,11298,97,171,8.5844507,15.133413
"3","6","21","189","Kentucky","Owsley County",2021,3974,50,97,12.490632,24.231827
"3","6","21","191","Kentucky","Pendleton County",2021,14635,170,185,11.610832,12.635318
"3","6","21","193","Kentucky","Perry County",2021,27927,330,558,11.724162,19.824493
"3","6","21","195","Kentucky","Pike County",2021,57416,549,1031,9.4772005,17.797802
"3","6","21","197","Kentucky","Powell County",2021,13086,145,210,11.077581,16.043394
"3","6","21","199","Kentucky","Pulaski County",2021,65571,687,1001,10.51367,15.319045
"3","6","21","201","Kentucky","Robertson County",2021,2257,18,41,8.1062822,18.46431
"3","6","21","203","Kentucky","Rockcastle County",2021,16134,160,277,9.9400492,17.20871
"3","6","21","205","Kentucky","Rowan County",2021,24569,260,305,10.549593,12.375484
"3","6","21","207","Kentucky","Russell County",2021,18172,167,304,9.2331505,16.807652
"3","6","21","209","Kentucky","Scott County",2021,58316,681,525,11.756886,9.0636787
"3","6","21","211","Kentucky","Shelby County",2021,48588,530,469,10.946795,9.6868801
"3","6","21","213","Kentucky","Simpson County",2021,19734,228,261,11.583305,13.259837
"3","6","21","215","Kentucky","Spencer County",2021,19887,185,205,9.3913393,10.40662
"3","6","21","217","Kentucky","Taylor County",2021,26187,322,385,12.340238,14.754632
"3","6","21","219","Kentucky","Todd County",2021,12301,171,175,13.908658,14.234007
"3","6","21","221","Kentucky","Trigg County",2021,14220,158,218,11.166867,15.40745
"3","6","21","223","Kentucky","Trimble County",2021,8549,87,119,10.229878,13.992592
"3","6","21","225","Kentucky","Union County",2021,13254,152,205,11.298595,15.238236
"3","6","21","227","Kentucky","Warren County",2021,137225,1778,1292,13.06138,9.4911718
"3","6","21","229","Kentucky","Washington County",2021,12080,123,185,10.197737,15.338059
"3","6","21","231","Kentucky","Wayne County",2021,19535,221,343,11.31187,17.556431
"3","6","21","233","Kentucky","Webster County",2021,12852,155,218,11.982992,16.853498
"3","6","21","235","Kentucky","Whitley County",2021,36761,545,570,14.838209,15.518861
"3","6","21","237","Kentucky","Wolfe County",2021,6507,83,133,12.70473,20.358181
"3","6","21","239","Kentucky","Woodford County",2021,27082,241,301,8.9282408,11.151039
"3","7","22","000","Louisiana","Louisiana",2021,4627047,57028,56872,12.29175,12.258126
"3","7","22","001","Louisiana","Acadia Parish",2021,57217,804,940,14.019792,16.391298
"3","7","22","003","Louisiana","Allen Parish",2021,22588,269,364,11.882937,16.079514
"3","7","22","005","Louisiana","Ascension Parish",2021,128571,1678,983,13.132511,7.6932406
"3","7","22","007","Louisiana","Assumption Parish",2021,20696,208,269,9.985837,12.914376
"3","7","22","009","Louisiana","Avoyelles Parish",2021,39261,474,621,12.014143,15.740048
"3","7","22","011","Louisiana","Beauregard Parish",2021,36668,528,483,14.411857,13.183574
"3","7","22","013","Louisiana","Bienville Parish",2021,12779,151,269,11.754632,20.940371
"3","7","22","015","Louisiana","Bossier Parish",2021,129323,1581,1386,12.253724,10.742354
"3","7","22","017","Louisiana","Caddo Parish",2021,232658,2824,3558,12.027181,15.153225
"3","7","22","019","Louisiana","Calcasieu Parish",2021,204914,2485,2655,11.79416,12.601004
"3","7","22","021","Louisiana","Caldwell Parish",2021,9576,107,160,11.15106,16.674482
"3","7","22","023","Louisiana","Cameron Parish",2021,5094,73,65,13.623216,12.13026
"3","7","22","025","Louisiana","Catahoula Parish",2021,8721,109,179,12.411045,20.381441
"3","7","22","027","Louisiana","Claiborne Parish",2021,14043,145,217,10.303418,15.419598
"3","7","22","029","Louisiana","Concordia Parish",2021,18348,221,330,11.972804,17.877943
"3","7","22","031","Louisiana","De Soto Parish",2021,26949,325,360,12.083132,13.384393
"3","7","22","033","Louisiana","East Baton Rouge Parish",2021,453596,5551,4872,12.206774,10.713637
"3","7","22","035","Louisiana","East Carroll Parish",2021,7229,78,113,10.665937,15.451935
"3","7","22","037","Louisiana","East Feliciana Parish",2021,19373,183,275,9.4259443,14.164671
"3","7","22","039","Louisiana","Evangeline Parish",2021,32213,459,507,14.230351,15.718493
"3","7","22","041","Louisiana","Franklin Parish",2021,19609,233,330,11.850872,16.784496
"3","7","22","043","Louisiana","Grant Parish",2021,22256,291,289,13.106632,13.016552
"3","7","22","045","Louisiana","Iberia Parish",2021,69325,924,913,13.258718,13.100875
"3","7","22","047","Louisiana","Iberville Parish",2021,29747,322,447,10.76725,14.947083
"3","7","22","049","Louisiana","Jackson Parish",2021,14900,127,237,8.4955511,15.853903
"3","7","22","051","Louisiana","Jefferson Parish",2021,434134,5264,4890,12.04771,11.191737
"3","7","22","053","Louisiana","Jefferson Davis Parish",2021,32373,427,497,13.223294,15.391047
"3","7","22","055","Louisiana","Lafayette Parish",2021,244880,3387,2428,13.908937,9.9707403
"3","7","22","057","Louisiana","Lafourche Parish",2021,97599,1141,1075,11.699385,11.022645
